,simulation,n_samples,criterion,n_dimensions,score,runtime
409,Logarithmic,29,mae,10,96858.81658911602,1.7213013172149658
410,Logarithmic,29,mse,10,98499.30361998617,1.1711010932922363
411,Logarithmic,29,mse,10,98218.52893328737,1.1799230575561523
412,Logarithmic,29,mse,10,98437.67521971813,1.2261197566986084
413,Logarithmic,29,mse,10,98207.46548525307,1.2433359622955322
414,Logarithmic,29,mse,10,97982.94401664517,1.141695261001587
415,Logarithmic,29,mse,10,98522.17954262564,1.0722582340240479
416,Logarithmic,29,mse,10,98099.2205451121,1.1649954319000244
417,Logarithmic,29,mse,10,98315.0091429593,1.094954490661621
418,Logarithmic,29,mse,10,98159.36025220103,1.105588674545288
419,Logarithmic,29,mse,10,98131.96115746222,1.254549503326416
420,Logarithmic,29,friedman_mse,10,97497.12218870886,1.1534411907196045
421,Logarithmic,29,friedman_mse,10,97490.63690003639,1.0870184898376465
422,Logarithmic,29,friedman_mse,10,97716.53537889311,1.1570415496826172
423,Logarithmic,29,friedman_mse,10,97776.29270124494,1.111879825592041
424,Logarithmic,29,friedman_mse,10,97388.64404779478,1.0950391292572021
425,Logarithmic,29,friedman_mse,10,97544.99536494596,1.2161595821380615
426,Logarithmic,29,friedman_mse,10,97739.08996728521,1.110062837600708
427,Logarithmic,29,friedman_mse,10,97588.29186481229,1.2044203281402588
428,Logarithmic,29,friedman_mse,10,97352.98429358711,1.0970559120178223
429,Logarithmic,29,friedman_mse,10,97561.96559719714,1.1401464939117432
430,Logarithmic,29,axis,10,94385.47951606219,2.08996319770813
431,Logarithmic,29,axis,10,94336.85052227383,2.31119704246521
432,Logarithmic,29,axis,10,94377.42855000662,2.358424663543701
433,Logarithmic,29,axis,10,94571.30178082648,2.3276538848876953
434,Logarithmic,29,axis,10,94298.7490500455,2.311461925506592
435,Logarithmic,29,axis,10,94296.4122316351,2.183753490447998
436,Logarithmic,29,axis,10,94151.28743244272,2.0664710998535156
437,Logarithmic,29,axis,10,93981.71868920591,2.0797457695007324
438,Logarithmic,29,axis,10,94405.54975510585,2.3174712657928467
439,Logarithmic,29,axis,10,94178.2142803069,2.1844491958618164
440,Logarithmic,29,oblique,10,93736.1135280364,1.359694004058838
441,Logarithmic,29,oblique,10,93758.64086337131,1.403290033340454
442,Logarithmic,29,oblique,10,93845.92138918569,1.2670469284057617
443,Logarithmic,29,oblique,10,93895.48206930383,1.4225785732269287
444,Logarithmic,29,oblique,10,93999.14806968533,1.3102881908416748
445,Logarithmic,29,oblique,10,93760.36535637113,1.3402726650238037
446,Logarithmic,29,oblique,10,93781.33752015907,1.3671150207519531
447,Logarithmic,29,oblique,10,93943.98205501444,1.6329808235168457
448,Logarithmic,29,oblique,10,93800.33796553875,1.412627935409546
449,Logarithmic,29,oblique,10,93749.41891391765,1.3319318294525146
450,Logarithmic,32,mae,10,95909.68832716702,1.7838881015777588
451,Logarithmic,32,mae,10,96016.00914935337,1.8843872547149658
452,Logarithmic,32,mae,10,95914.14148186166,1.8283193111419678
453,Logarithmic,32,mae,10,95545.8855321393,1.7823207378387451
454,Logarithmic,32,mae,10,95879.89036290688,1.9712707996368408
455,Logarithmic,32,mae,10,95568.62266341019,1.9537670612335205
456,Logarithmic,32,mae,10,95728.89649254955,1.7831554412841797
457,Logarithmic,32,mae,10,95795.39096935616,1.8208513259887695
458,Logarithmic,32,mae,10,95689.11444649151,1.762866735458374
459,Logarithmic,32,mae,10,95636.9306917589,1.8084752559661865
460,Logarithmic,32,mse,10,97112.97460805085,1.1015903949737549
461,Logarithmic,32,mse,10,97201.89922148801,1.2018530368804932
462,Logarithmic,32,mse,10,96963.2798761171,1.1375997066497803
463,Logarithmic,32,mse,10,96946.12251807454,1.0773522853851318
464,Logarithmic,32,mse,10,97004.12423062754,1.143186330795288
465,Logarithmic,32,mse,10,97078.42134109601,1.0863115787506104
466,Logarithmic,32,mse,10,97079.31914750417,1.0935511589050293
467,Logarithmic,32,mse,10,97178.93601631184,1.2180497646331787
468,Logarithmic,32,mse,10,97297.71537186802,1.0789716243743896
469,Logarithmic,32,mse,10,96914.92484551446,1.2069752216339111
470,Logarithmic,32,friedman_mse,10,95438.86343539163,1.0824236869812012
471,Logarithmic,32,friedman_mse,10,95516.80138010785,1.0429973602294922
472,Logarithmic,32,friedman_mse,10,95482.76147448653,1.0678153038024902
473,Logarithmic,32,friedman_mse,10,95527.352128879,0.8113653659820557
474,Logarithmic,32,friedman_mse,10,95250.79855695122,1.1347215175628662
475,Logarithmic,32,friedman_mse,10,95473.77973267697,1.1554031372070312
476,Logarithmic,32,friedman_mse,10,95397.43539850118,1.2465510368347168
477,Logarithmic,32,friedman_mse,10,95310.39689942122,1.132524013519287
478,Logarithmic,32,friedman_mse,10,95486.08113505888,1.1393561363220215
479,Logarithmic,32,friedman_mse,10,95665.40020714933,1.0842907428741455
480,Logarithmic,32,axis,10,92839.6408874796,2.2900516986846924
481,Logarithmic,32,axis,10,93049.73672751478,2.2886500358581543
482,Logarithmic,32,axis,10,93036.6746452272,2.2223854064941406
483,Logarithmic,32,axis,10,92831.6137771481,2.2368016242980957
484,Logarithmic,32,axis,10,92911.86464678046,2.247969627380371
485,Logarithmic,32,axis,10,93109.98104642905,2.2141969203948975
486,Logarithmic,32,axis,10,93071.00173026751,2.252599000930786
487,Logarithmic,32,axis,10,93030.40905702562,2.2846436500549316
488,Logarithmic,32,axis,10,93068.00829750777,2.292933225631714
489,Logarithmic,32,axis,10,93172.62160405675,2.574359655380249
490,Logarithmic,32,oblique,10,92714.92339007996,1.6853885650634766
491,Logarithmic,32,oblique,10,92844.30549750713,1.4238240718841553
492,Logarithmic,32,oblique,10,92730.35247814296,1.356501817703247
493,Logarithmic,32,oblique,10,92717.44264453932,1.5817744731903076
494,Logarithmic,32,oblique,10,92744.05529830305,1.5094223022460938
495,Logarithmic,32,oblique,10,92586.56879478387,1.3979885578155518
496,Logarithmic,32,oblique,10,92670.94678080388,1.385774850845337
497,Logarithmic,32,oblique,10,92709.27698792549,1.4619677066802979
498,Logarithmic,32,oblique,10,92644.74022045042,1.467736005783081
499,Logarithmic,32,oblique,10,92592.02505468125,1.5232353210449219
500,Logarithmic,35,mae,10,95513.08135486464,1.994424819946289
501,Logarithmic,35,mae,10,95559.38585118293,1.8432693481445312
502,Logarithmic,35,mae,10,95395.29034452498,1.929032802581787
503,Logarithmic,35,mae,10,95533.50549700817,1.9319937229156494
504,Logarithmic,35,mae,10,95736.19601799431,1.86814284324646
505,Logarithmic,35,mae,10,95685.34504778413,1.9129669666290283
506,Logarithmic,35,mae,10,95586.51313409845,1.8458383083343506
507,Logarithmic,35,mae,10,95531.03310861683,1.8889896869659424
508,Logarithmic,35,mae,10,95671.93301127251,1.8956618309020996
509,Logarithmic,35,mae,10,95470.7640996419,1.8509585857391357
510,Logarithmic,35,mse,10,97836.96855132098,1.0579636096954346
511,Logarithmic,35,mse,10,97696.9827736207,1.1457009315490723
512,Logarithmic,35,mse,10,97854.34541001811,1.0882244110107422
513,Logarithmic,35,mse,10,97691.07004727799,1.1727900505065918
514,Logarithmic,35,mse,10,97422.15803025677,1.1913800239562988
515,Logarithmic,35,mse,10,97531.8789345003,1.1411750316619873
516,Logarithmic,35,mse,10,97521.0636312844,1.13958740234375
517,Logarithmic,35,mse,10,97621.55775929027,1.0589244365692139
518,Logarithmic,35,mse,10,97844.06816729621,1.195115089416504
519,Logarithmic,35,mse,10,97845.45550826871,1.1239652633666992
520,Logarithmic,35,friedman_mse,10,96838.76324443336,1.1318566799163818
521,Logarithmic,35,friedman_mse,10,96894.39513550271,1.1087241172790527
522,Logarithmic,35,friedman_mse,10,96962.75201938621,1.0612070560455322
523,Logarithmic,35,friedman_mse,10,96798.89405345448,1.0888442993164062
524,Logarithmic,35,friedman_mse,10,96978.66266926154,1.0909979343414307
525,Logarithmic,35,friedman_mse,10,97139.558232959,1.2187085151672363
526,Logarithmic,35,friedman_mse,10,96836.65658825883,1.0657258033752441
527,Logarithmic,35,friedman_mse,10,96973.82559653898,1.1345713138580322
528,Logarithmic,35,friedman_mse,10,96963.43241574588,1.0519113540649414
529,Logarithmic,35,friedman_mse,10,96733.1071093586,1.120652437210083
530,Logarithmic,35,axis,10,93716.94669760739,2.404815673828125
531,Logarithmic,35,axis,10,93641.5875375998,2.4724292755126953
532,Logarithmic,35,axis,10,93468.32407255199,2.52846097946167
533,Logarithmic,35,axis,10,93538.7534861578,2.496561050415039
534,Logarithmic,35,axis,10,93610.81925544264,2.559020757675171
535,Logarithmic,35,axis,10,93738.7805682589,2.4336745738983154
536,Logarithmic,35,axis,10,93469.50421469742,2.4159631729125977
537,Logarithmic,35,axis,10,93471.03152132772,2.438372850418091
538,Logarithmic,35,axis,10,93554.11753547133,2.348269462585449
539,Logarithmic,35,axis,10,93663.76590504125,2.369168281555176
540,Logarithmic,35,oblique,10,93256.11744965965,1.5210628509521484
541,Logarithmic,35,oblique,10,93129.28830110592,1.5411686897277832
542,Logarithmic,35,oblique,10,93100.64052585971,1.4567666053771973
543,Logarithmic,35,oblique,10,93138.21743733667,1.4464545249938965
544,Logarithmic,35,oblique,10,93128.07082215718,1.6001708507537842
545,Logarithmic,35,oblique,10,93274.62722551037,1.457303524017334
546,Logarithmic,35,oblique,10,93204.43381155466,1.451120376586914
547,Logarithmic,35,oblique,10,93242.95828726371,1.4121339321136475
548,Logarithmic,35,oblique,10,93101.04519473118,1.4174137115478516
549,Logarithmic,35,oblique,10,93083.07754576116,1.3943114280700684
550,Logarithmic,38,mae,10,94697.80156665907,1.9691197872161865
551,Logarithmic,38,mae,10,95035.20993067081,1.9192209243774414
552,Logarithmic,38,mae,10,95185.73247258288,1.9329581260681152
553,Logarithmic,38,mae,10,94865.06768081833,1.9628825187683105
554,Logarithmic,38,mae,10,94881.71979307145,2.0300252437591553
555,Logarithmic,38,mae,10,95090.68899316266,2.046217918395996
556,Logarithmic,38,mae,10,94942.3331306253,1.9335565567016602
557,Logarithmic,38,mae,10,94717.46364533152,1.9339625835418701
558,Logarithmic,38,mae,10,95072.65883225432,1.9608378410339355
559,Logarithmic,38,mae,10,95047.60474664134,1.9493072032928467
560,Logarithmic,38,mse,10,96545.62784858955,1.1188061237335205
561,Logarithmic,38,mse,10,96555.95804769978,1.1449480056762695
562,Logarithmic,38,mse,10,96401.54781697926,1.1114294528961182
563,Logarithmic,38,mse,10,96482.72446176929,1.1210267543792725
564,Logarithmic,38,mse,10,96653.61064067807,1.2896454334259033
565,Logarithmic,38,mse,10,96561.76984237143,1.1348674297332764
566,Logarithmic,38,mse,10,96465.45703915185,1.11088228225708
567,Logarithmic,38,mse,10,96424.22234793226,1.137481689453125
568,Logarithmic,38,mse,10,96376.53773024533,1.087068796157837
569,Logarithmic,38,mse,10,96380.94547113983,1.141270637512207
570,Logarithmic,38,friedman_mse,10,95786.13756779571,1.0685393810272217
571,Logarithmic,38,friedman_mse,10,95727.53905137531,1.064774513244629
572,Logarithmic,38,friedman_mse,10,95835.05585851832,1.106196403503418
573,Logarithmic,38,friedman_mse,10,96000.27371791795,1.082062005996704
574,Logarithmic,38,friedman_mse,10,95917.43450333331,1.2253506183624268
575,Logarithmic,38,friedman_mse,10,96064.3079032422,1.0918149948120117
576,Logarithmic,38,friedman_mse,10,95774.178015556,1.0876007080078125
577,Logarithmic,38,friedman_mse,10,95881.4953532604,1.0987842082977295
578,Logarithmic,38,friedman_mse,10,95747.44492485798,1.188260793685913
579,Logarithmic,38,friedman_mse,10,95852.38567614318,1.1935510635375977
580,Logarithmic,38,axis,10,93001.34775197644,2.564009666442871
581,Logarithmic,38,axis,10,93171.95221215853,2.54301118850708
582,Logarithmic,38,axis,10,93130.78554230975,2.688544750213623
583,Logarithmic,38,axis,10,93075.87223437967,2.6782994270324707
584,Logarithmic,38,axis,10,92995.51680698626,2.781714916229248
585,Logarithmic,38,axis,10,92990.75392177675,2.4216599464416504
586,Logarithmic,38,axis,10,92991.05588787782,2.4934587478637695
587,Logarithmic,38,axis,10,93115.54756553446,2.476820707321167
588,Logarithmic,38,axis,10,93087.9019232451,2.4348690509796143
589,Logarithmic,38,axis,10,93002.52590617904,2.4218995571136475
590,Logarithmic,38,oblique,10,92705.69795302133,1.4425828456878662
591,Logarithmic,38,oblique,10,92822.12235231817,1.6778488159179688
592,Logarithmic,38,oblique,10,92840.01206784233,1.62766432762146
593,Logarithmic,38,oblique,10,92902.82663087326,1.5258750915527344
594,Logarithmic,38,oblique,10,92876.17017301967,1.4759976863861084
595,Logarithmic,38,oblique,10,92849.05364601554,1.4051423072814941
596,Logarithmic,38,oblique,10,92966.76554533311,1.6300363540649414
597,Logarithmic,38,oblique,10,92839.4924420971,1.6896629333496094
598,Logarithmic,38,oblique,10,92787.18560203674,1.5458543300628662
599,Logarithmic,38,oblique,10,92730.71217100127,1.5456440448760986
600,Logarithmic,41,mae,10,92939.59722173525,2.150428533554077
601,Logarithmic,41,mae,10,93077.0343692259,2.053724527359009
602,Logarithmic,41,mae,10,92884.79797610533,2.054060935974121
603,Logarithmic,41,mae,10,92772.75871467077,1.9947571754455566
604,Logarithmic,41,mae,10,92790.51207080043,1.9941012859344482
605,Logarithmic,41,mae,10,92870.1243316894,2.076673984527588
606,Logarithmic,41,mae,10,92940.47517527343,2.0365254878997803
607,Logarithmic,41,mae,10,92995.65559211875,2.001120090484619
608,Logarithmic,41,mae,10,92836.63507561233,2.017599582672119
609,Logarithmic,41,mae,10,92990.90569299727,2.0390286445617676
610,Logarithmic,41,mse,10,95437.77963878601,1.1444473266601562
611,Logarithmic,41,mse,10,95354.35444782904,1.158857822418213
612,Logarithmic,41,mse,10,95224.56338536783,1.0851233005523682
613,Logarithmic,41,mse,10,95413.08747771676,1.0707449913024902
614,Logarithmic,41,mse,10,95202.86917500326,1.1901895999908447
615,Logarithmic,41,mse,10,95240.46188439114,1.1851680278778076
616,Logarithmic,41,mse,10,95183.52190087865,1.1032922267913818
617,Logarithmic,41,mse,10,95353.08433966505,1.1800837516784668
618,Logarithmic,41,mse,10,95244.5389032457,1.0935993194580078
619,Logarithmic,41,mse,10,95517.9078946246,1.1106693744659424
620,Logarithmic,41,friedman_mse,10,94197.2828742495,1.269045114517212
621,Logarithmic,41,friedman_mse,10,94130.85262384161,1.0929574966430664
622,Logarithmic,41,friedman_mse,10,94118.08831506525,1.2243311405181885
623,Logarithmic,41,friedman_mse,10,94086.56664546215,1.1404285430908203
624,Logarithmic,41,friedman_mse,10,94266.75929171304,1.2099637985229492
625,Logarithmic,41,friedman_mse,10,93923.14167830416,1.1872808933258057
626,Logarithmic,41,friedman_mse,10,94102.11433004482,1.1195597648620605
627,Logarithmic,41,friedman_mse,10,94180.16391931867,1.1746253967285156
628,Logarithmic,41,friedman_mse,10,93951.18096510197,1.082273006439209
629,Logarithmic,41,friedman_mse,10,93861.74438363868,1.1362805366516113
630,Logarithmic,41,axis,10,91903.31568067524,2.5973727703094482
631,Logarithmic,41,axis,10,91791.73236227242,2.509104013442993
632,Logarithmic,41,axis,10,91939.32044020141,2.611755609512329
633,Logarithmic,41,axis,10,92057.6898475204,2.6718201637268066
634,Logarithmic,41,axis,10,91951.28308647356,2.584230899810791
635,Logarithmic,41,axis,10,91872.2472958614,2.6618878841400146
636,Logarithmic,41,axis,10,91796.91464637428,2.8357768058776855
637,Logarithmic,41,axis,10,91976.87072078054,2.6670031547546387
638,Logarithmic,41,axis,10,91889.43139034661,2.681090831756592
639,Logarithmic,41,axis,10,91839.20264798446,2.537717342376709
640,Logarithmic,41,oblique,10,91680.58081160621,1.5327351093292236
641,Logarithmic,41,oblique,10,91614.99430971782,1.5575470924377441
642,Logarithmic,41,oblique,10,91655.81369339253,1.5150554180145264
643,Logarithmic,41,oblique,10,91777.61044012607,1.4147710800170898
644,Logarithmic,41,oblique,10,91669.57940323293,1.560192346572876
645,Logarithmic,41,oblique,10,91707.4869351958,1.5587031841278076
646,Logarithmic,41,oblique,10,91602.5944225725,1.5750706195831299
647,Logarithmic,41,oblique,10,91563.35428908558,1.4526283740997314
648,Logarithmic,41,oblique,10,91705.71632592005,1.489318609237671
649,Logarithmic,41,oblique,10,91658.37779639412,1.5461935997009277
650,Logarithmic,44,mae,10,93971.55184450281,1.9412074089050293
651,Logarithmic,44,mae,10,93762.27282000304,2.111102342605591
652,Logarithmic,44,mae,10,93831.96534564535,2.1466052532196045
653,Logarithmic,44,mae,10,93689.05192295769,2.0961287021636963
654,Logarithmic,44,mae,10,94024.28357811256,2.1528241634368896
655,Logarithmic,44,mae,10,93684.36046117367,2.159946918487549
656,Logarithmic,44,mae,10,93710.10758601948,2.289975166320801
657,Logarithmic,44,mae,10,93717.81921792886,2.0976853370666504
658,Logarithmic,44,mae,10,93706.39835010034,2.1956112384796143
659,Logarithmic,44,mae,10,93647.31733277607,2.211535930633545
660,Logarithmic,44,mse,10,95423.52383419551,1.1085896492004395
661,Logarithmic,44,mse,10,95557.25133368668,1.2076079845428467
662,Logarithmic,44,mse,10,95421.08688572029,1.1100423336029053
663,Logarithmic,44,mse,10,95449.4267707632,1.1549594402313232
664,Logarithmic,44,mse,10,95473.11388670895,1.1454761028289795
665,Logarithmic,44,mse,10,95418.01500764284,1.1032404899597168
666,Logarithmic,44,mse,10,95214.84693567373,1.1046230792999268
667,Logarithmic,44,mse,10,95500.63993633536,1.0847547054290771
668,Logarithmic,44,mse,10,95647.39502112419,1.1211700439453125
669,Logarithmic,44,mse,10,95643.17342014388,1.1427807807922363
670,Logarithmic,44,friedman_mse,10,94620.66745978934,1.0956742763519287
671,Logarithmic,44,friedman_mse,10,94855.65815611213,1.212653398513794
672,Logarithmic,44,friedman_mse,10,94603.89074144792,1.1466217041015625
673,Logarithmic,44,friedman_mse,10,94524.68184490936,1.1074166297912598
674,Logarithmic,44,friedman_mse,10,94679.50945979137,1.2146966457366943
675,Logarithmic,44,friedman_mse,10,94703.14261766247,1.0891222953796387
676,Logarithmic,44,friedman_mse,10,94644.3504855767,1.0910861492156982
677,Logarithmic,44,friedman_mse,10,94656.68242061613,1.1927225589752197
678,Logarithmic,44,friedman_mse,10,94533.23143445855,1.085608959197998
679,Logarithmic,44,friedman_mse,10,94526.29097867009,1.1380808353424072
680,Logarithmic,44,axis,10,91464.32291264742,2.5657122135162354
681,Logarithmic,44,axis,10,91558.33977418354,2.6252734661102295
682,Logarithmic,44,axis,10,91586.79296200242,2.9185421466827393
683,Logarithmic,44,axis,10,91568.79728513365,2.6992478370666504
684,Logarithmic,44,axis,10,91614.51129557585,2.6871938705444336
685,Logarithmic,44,axis,10,91640.45524328868,2.7198336124420166
686,Logarithmic,44,axis,10,91474.00507484293,2.5995824337005615
687,Logarithmic,44,axis,10,91425.98865507611,2.658716917037964
688,Logarithmic,44,axis,10,91579.90316059499,2.6396255493164062
