,n_samples,n_dim,split,mse
5436,10,5,oblique,0.5482574331251561
5437,10,5,oblique,0.6330280459556414
5438,10,5,oblique,0.6246970102812623
5439,10,5,oblique,0.6047894044634714
5440,10,6,oblique,0.6819710448493391
5441,10,6,oblique,0.6616309507865654
5442,10,6,oblique,0.6569619673116809
5443,10,6,oblique,0.754885484845959
5444,10,6,oblique,0.7625769387988159
5445,10,6,oblique,0.6138501570918129
5446,10,6,oblique,0.7032791558927484
5447,10,6,oblique,0.5757491172183563
5448,10,6,oblique,0.6246085732115341
5449,10,6,oblique,0.6448992052271147
5450,10,7,oblique,0.7663979387129686
5451,10,7,oblique,0.7039161707597142
5452,10,7,oblique,0.6820869206980655
5453,10,7,oblique,0.8035350162509719
5454,10,7,oblique,0.6936446036325317
5455,10,7,oblique,0.8037072776164047
5456,10,7,oblique,0.7038997042147677
5457,10,7,oblique,0.7557063480156291
5458,10,7,oblique,0.7834141628440583
5459,10,7,oblique,0.8183460951703647
5460,10,8,oblique,0.7736089379712741
5461,10,8,oblique,0.8540407787590956
5462,10,8,oblique,0.7666595673678018
5463,10,8,oblique,0.6513853418682646
5464,10,8,oblique,0.7859916272632737
5465,10,8,oblique,0.691051099709375
5466,10,8,oblique,0.7557542570069236
5467,10,8,oblique,0.7646174192950814
5468,10,8,oblique,0.8267159803186562
5469,10,8,oblique,0.8876783013786005
5470,10,9,oblique,0.7162671766443214
5471,10,9,oblique,0.7817189216378495
5472,10,9,oblique,0.9085460417471065
5473,10,9,oblique,0.7537531917024134
5474,10,9,oblique,0.7803421837459681
5475,10,9,oblique,0.8368668539062059
5476,10,9,oblique,0.7718699420040737
5477,10,9,oblique,0.8127747499768498
5478,10,9,oblique,0.8600910778010593
5479,10,9,oblique,0.924977110796234
5480,10,10,oblique,0.8899114088205472
5481,10,10,oblique,0.84726731959055
5482,10,10,oblique,0.8743834417583167
5483,10,10,oblique,0.864167435792135
5484,10,10,oblique,0.8820625374702352
5485,10,10,oblique,0.955933597129332
5486,10,10,oblique,0.8294946552033936
5487,10,10,oblique,0.8047036872723708
5488,10,10,oblique,0.9441775300839896
5489,10,10,oblique,0.9202252918688881
5490,20,2,oblique,0.2550915202672241
5491,20,2,oblique,0.3016335833876157
5492,20,2,oblique,0.27069539024263134
5493,20,2,oblique,0.3099870623137084
5494,20,2,oblique,0.26062985983688414
5495,20,2,oblique,0.2694452038626192
5496,20,2,oblique,0.2287642443957612
5497,20,2,oblique,0.2280759788563557
5498,20,2,oblique,0.2451374235967502
5499,20,2,oblique,0.2779127880833585
5500,20,3,oblique,0.2959166751261395
5501,20,3,oblique,0.305325392279867
5502,20,3,oblique,0.371142206561789
5503,20,3,oblique,0.32684326905139527
5504,20,3,oblique,0.36183583315083445
5505,20,3,oblique,0.30765528144325993
5506,20,3,oblique,0.34040597645205994
5507,20,3,oblique,0.32987537963668345
5508,20,3,oblique,0.3352255703089028
5509,20,3,oblique,0.33679770951048565
5510,20,4,oblique,0.45222548733386514
5511,20,4,oblique,0.4361384919327021
5512,20,4,oblique,0.4493093263863429
5513,20,4,oblique,0.3864965789591308
5514,20,4,oblique,0.40975521428247996
5515,20,4,oblique,0.41612934109604394
5516,20,4,oblique,0.4199430734320241
5517,20,4,oblique,0.4575842222931442
5518,20,4,oblique,0.4233212749466227
5519,20,4,oblique,0.3906268586503394
5520,20,5,oblique,0.4598595772859045
5521,20,5,oblique,0.42843369939256315
5522,20,5,oblique,0.5249872295464976
5523,20,5,oblique,0.4837933563266314
5524,20,5,oblique,0.4592516703476024
5525,20,5,oblique,0.4651365335268075
5526,20,5,oblique,0.4736633005555221
5527,20,5,oblique,0.41617530014417536
5528,20,5,oblique,0.43129440931417307
5529,20,5,oblique,0.4398923475834999
5530,20,6,oblique,0.4794984332359166
5531,20,6,oblique,0.4651605518698732
5532,20,6,oblique,0.4923364946835253
5533,20,6,oblique,0.5223657455347634
5534,20,6,oblique,0.5076089473245204
5535,20,6,oblique,0.5263787437388477
5536,20,6,oblique,0.4909579607291782
5537,20,6,oblique,0.5185885501462273
5538,20,6,oblique,0.5012674873828608
5539,20,6,oblique,0.5178351706846582
5540,20,7,oblique,0.5335030162242732
5541,20,7,oblique,0.5380791577566477
5542,20,7,oblique,0.5254668679086311
5543,20,7,oblique,0.5394489927588066
5544,20,7,oblique,0.5486448531233437
5545,20,7,oblique,0.5535190708569754
5546,20,7,oblique,0.5602045900541173
5547,20,7,oblique,0.49992158625623856
5548,20,7,oblique,0.5619275157669043
5549,20,7,oblique,0.5684503904002384
5550,20,8,oblique,0.5459137449805398
5551,20,8,oblique,0.5770033685589272
5552,20,8,oblique,0.5462171839737536
5553,20,8,oblique,0.567699354581112
5554,20,8,oblique,0.5896135561176241
5555,20,8,oblique,0.5791853417243468
5556,20,8,oblique,0.5913368198329021
5557,20,8,oblique,0.554355566784144
5558,20,8,oblique,0.6282306387705614
5559,20,8,oblique,0.5807296337999385
5560,20,9,oblique,0.6213624151049947
5561,20,9,oblique,0.6456826925921795
5562,20,9,oblique,0.5987643555246309
5563,20,9,oblique,0.6086443009930146
5564,20,9,oblique,0.6423611821603725
5565,20,9,oblique,0.6244047816864555
5566,20,9,oblique,0.5339474361414234
5567,20,9,oblique,0.6421848647805288
5568,20,9,oblique,0.6244046961591523
5569,20,9,oblique,0.6339293592164814
5570,20,10,oblique,0.6545338918759557
5571,20,10,oblique,0.6044781586328314
5572,20,10,oblique,0.6908942413904285
5573,20,10,oblique,0.6874945268701496
5574,20,10,oblique,0.6572661263160244
5575,20,10,oblique,0.6179323215181242
5576,20,10,oblique,0.63027483957465
5577,20,10,oblique,0.6121230655193005
5578,20,10,oblique,0.612904002859445
5579,20,10,oblique,0.6678259796776537
5580,30,2,oblique,0.18809560658629818
5581,30,2,oblique,0.18350384495915942
5582,30,2,oblique,0.18653725717226974
5583,30,2,oblique,0.1931309206684237
5584,30,2,oblique,0.23249609217141118
5585,30,2,oblique,0.21937996542472255
5586,30,2,oblique,0.20212888449303165
5587,30,2,oblique,0.2145488428087877
5588,30,2,oblique,0.20903771955324996
5589,30,2,oblique,0.25080034633857257
5590,30,3,oblique,0.28256222184717755
5591,30,3,oblique,0.2651529149592474
5592,30,3,oblique,0.30655277127170905
5593,30,3,oblique,0.275783251002346
5594,30,3,oblique,0.25248335708236513
5595,30,3,oblique,0.2929873928356395
5596,30,3,oblique,0.2693905663095473
5597,30,3,oblique,0.2707774414180269
5598,30,3,oblique,0.2910408335545861
5599,30,3,oblique,0.26898040767775183
5600,30,4,oblique,0.3041359912845658
5601,30,4,oblique,0.3303793876328945
5602,30,4,oblique,0.32931040585559407
5603,30,4,oblique,0.34915265651221167
5604,30,4,oblique,0.33716993899250913
5605,30,4,oblique,0.35186532014968525
5606,30,4,oblique,0.33018156009827465
5607,30,4,oblique,0.3145179753468697
5608,30,4,oblique,0.3347112507066852
5609,30,4,oblique,0.3216279493815057
5610,30,5,oblique,0.3490924423256541
5611,30,5,oblique,0.3629128098848413
5612,30,5,oblique,0.3790679166368124
5613,30,5,oblique,0.37467090000854875
5614,30,5,oblique,0.3576068605392072
5615,30,5,oblique,0.35915869208168605
5616,30,5,oblique,0.34073380747121773
5617,30,5,oblique,0.3597347569635596
5618,30,5,oblique,0.37354449424514846
5619,30,5,oblique,0.3766956651793118
5620,30,6,oblique,0.40218800187990866
5621,30,6,oblique,0.42971354580260596
5622,30,6,oblique,0.40309416924027275
5623,30,6,oblique,0.37979630544978776
5624,30,6,oblique,0.4046013985214784
5625,30,6,oblique,0.38788485019917046
5626,30,6,oblique,0.4206999576820408
5627,30,6,oblique,0.39333133838799356
5628,30,6,oblique,0.42478911417781356
5629,30,6,oblique,0.4172332260532994
5630,30,7,oblique,0.4862422009226245
5631,30,7,oblique,0.4786390067903498
5632,30,7,oblique,0.4203738949755457
5633,30,7,oblique,0.44295957523482143
5634,30,7,oblique,0.4521078075648582
5635,30,7,oblique,0.448704411827867
5636,30,7,oblique,0.4164968242355468
5637,30,7,oblique,0.467683551165809
5638,30,7,oblique,0.46533271683142075
5639,30,7,oblique,0.4486642020894141
5640,30,8,oblique,0.47472481101909036
5641,30,8,oblique,0.4593333691394573
5642,30,8,oblique,0.47668133902245236
5643,30,8,oblique,0.5056887770433588
5644,30,8,oblique,0.46987644706534415
5645,30,8,oblique,0.4475452343456244
5646,30,8,oblique,0.47174383014524623
5647,30,8,oblique,0.5050222507271849
5648,30,8,oblique,0.434313877845382
5649,30,8,oblique,0.4684302487390422
5650,30,9,oblique,0.4867474182129406
5651,30,9,oblique,0.5034240133670752
5652,30,9,oblique,0.5480220847462661
5653,30,9,oblique,0.4785809891246384
5654,30,9,oblique,0.5069254451173727
5655,30,9,oblique,0.5049040272101575
5656,30,9,oblique,0.5311747643019452
5657,30,9,oblique,0.5120890166623037
5658,30,9,oblique,0.5585556143922548
5659,30,9,oblique,0.5362953280137553
5660,30,10,oblique,0.5521035983760683
5661,30,10,oblique,0.5146674302141317
5662,30,10,oblique,0.5369360982116316
5663,30,10,oblique,0.558233877995917
5664,30,10,oblique,0.5621827764423987
5665,30,10,oblique,0.5258721502490177
5666,30,10,oblique,0.5544003345420729
5667,30,10,oblique,0.5437833124758022
5668,30,10,oblique,0.5919463699842741
5669,30,10,oblique,0.5422893665387752
5670,40,2,oblique,0.22479929302890006
5671,40,2,oblique,0.16735790272605072
5672,40,2,oblique,0.19263028705410232
5673,40,2,oblique,0.20712974079898414
5674,40,2,oblique,0.2248328757744918
5675,40,2,oblique,0.1498836660209512
5676,40,2,oblique,0.22083129277316918
5677,40,2,oblique,0.20428868841320175
5678,40,2,oblique,0.17805297374965795
5679,40,2,oblique,0.20769792187890154
5680,40,3,oblique,0.23311708230713543
5681,40,3,oblique,0.24124033370549255
5682,40,3,oblique,0.24988315843292272
5683,40,3,oblique,0.23459903012526412
5684,40,3,oblique,0.25253064324837027
5685,40,3,oblique,0.2329054834613022
5686,40,3,oblique,0.25731394975613553
5687,40,3,oblique,0.2546947889527094
5688,40,3,oblique,0.2405023795197498
5689,40,3,oblique,0.2629294554734808
5690,40,4,oblique,0.2827769361374868
5691,40,4,oblique,0.2693332133103963
5692,40,4,oblique,0.27103017657711187
5693,40,4,oblique,0.26250162462699395
5694,40,4,oblique,0.2820925161530419
5695,40,4,oblique,0.3068371207416638
5696,40,4,oblique,0.30100617568871285
5697,40,4,oblique,0.27915583282141543
5698,40,4,oblique,0.2822594047532729
5699,40,4,oblique,0.27073944204903533
5700,40,5,oblique,0.2918148786128183
5701,40,5,oblique,0.3279410773865043
5702,40,5,oblique,0.34275641952347613
5703,40,5,oblique,0.3252544101363125
5704,40,5,oblique,0.335361539436596
5705,40,5,oblique,0.34281364367160083
5706,40,5,oblique,0.31453753398709333
5707,40,5,oblique,0.3124819407525631
5708,40,5,oblique,0.3433960592800591
5709,40,5,oblique,0.3259796861228792
5710,40,6,oblique,0.3387304525790408
5711,40,6,oblique,0.3549731502260785
5712,40,6,oblique,0.3502887708507483
5713,40,6,oblique,0.3522455950610367
5714,40,6,oblique,0.3537281171378179
5715,40,6,oblique,0.33539578725209035
5716,40,6,oblique,0.3586080741804018
5717,40,6,oblique,0.36926775782225957
5718,40,6,oblique,0.3625385456916843
5719,40,6,oblique,0.34889595168382065
5720,40,7,oblique,0.40494636699378583
5721,40,7,oblique,0.3925618621771346
5722,40,7,oblique,0.39179106743759473
5723,40,7,oblique,0.4094027068012995
5724,40,7,oblique,0.3887536437886256
5725,40,7,oblique,0.39640186478583184
5726,40,7,oblique,0.36029148849856313
5727,40,7,oblique,0.3918293844873094
5728,40,7,oblique,0.3989995710227025
5729,40,7,oblique,0.4097035480098653
5730,40,8,oblique,0.4302570356942881
5731,40,8,oblique,0.4139030293074496
5732,40,8,oblique,0.37947760343475984
5733,40,8,oblique,0.41562840982344024
5734,40,8,oblique,0.4055281057603666
5735,40,8,oblique,0.4437307648081723
5736,40,8,oblique,0.3998247790671362
5737,40,8,oblique,0.41852201308852954
5738,40,8,oblique,0.42276945337252636
5739,40,8,oblique,0.3981848366140929
5740,40,9,oblique,0.456445561636812
5741,40,9,oblique,0.45636409480463974
5742,40,9,oblique,0.4377799440394969
5743,40,9,oblique,0.45850863573183076
5744,40,9,oblique,0.4525825648200601
5745,40,9,oblique,0.4688900505556017
5746,40,9,oblique,0.45440689186166416
5747,40,9,oblique,0.43560655590086383
5748,40,9,oblique,0.4287610076544549
5749,40,9,oblique,0.40200312163541757
5750,40,10,oblique,0.48391093425031134
5751,40,10,oblique,0.47133791658136026
5752,40,10,oblique,0.4778938145811395
5753,40,10,oblique,0.47535078748196585
5754,40,10,oblique,0.4462386508659527
5755,40,10,oblique,0.4622181565510119
5756,40,10,oblique,0.4847140661929423
5757,40,10,oblique,0.4857451130395137
5758,40,10,oblique,0.5047961442390303
5759,40,10,oblique,0.4754509281501235
5760,50,2,oblique,0.17229831727578102
5761,50,2,oblique,0.16874272108174979
5762,50,2,oblique,0.17932933917290456
5763,50,2,oblique,0.19144721791747482
5764,50,2,oblique,0.174121716351556
5765,50,2,oblique,0.17461717121933876
5766,50,2,oblique,0.1542247237930043
5767,50,2,oblique,0.17979811061878906
5768,50,2,oblique,0.18148952471763022
5769,50,2,oblique,0.21012568853521654
5770,50,3,oblique,0.22153655442636463
5771,50,3,oblique,0.22813879958919653
5772,50,3,oblique,0.22242300637862822
5773,50,3,oblique,0.1949630079202981
5774,50,3,oblique,0.21192426259411956
5775,50,3,oblique,0.22321853155035062
5776,50,3,oblique,0.23635444656819046
5777,50,3,oblique,0.220754640626162
5778,50,3,oblique,0.21348683238136018
5779,50,3,oblique,0.23310014879114238
5780,50,4,oblique,0.2530306884329015
5781,50,4,oblique,0.24198115472605367
5782,50,4,oblique,0.2542310922692678
5783,50,4,oblique,0.2403176774565065
5784,50,4,oblique,0.2677824405936495
5785,50,4,oblique,0.24507439865327296
5786,50,4,oblique,0.2744337250795417
5787,50,4,oblique,0.2665637201584188
5788,50,4,oblique,0.24259976151209134
5789,50,4,oblique,0.28094225550940527
5790,50,5,oblique,0.30041798450637325
5791,50,5,oblique,0.30546602324123917
5792,50,5,oblique,0.2891056801018978
5793,50,5,oblique,0.308356219634315
5794,50,5,oblique,0.28482718253980527
5795,50,5,oblique,0.31548604616552245
5796,50,5,oblique,0.3012763733655776
5797,50,5,oblique,0.2797331918543766
5798,50,5,oblique,0.30288319516447737
5799,50,5,oblique,0.27106292306454177
5800,50,6,oblique,0.31403826956328196
5801,50,6,oblique,0.30715928143519994
5802,50,6,oblique,0.3312915158959836
5803,50,6,oblique,0.3322569403449202
5804,50,6,oblique,0.33643630310180567
5805,50,6,oblique,0.3190665992007558
5806,50,6,oblique,0.3465503135323399
5807,50,6,oblique,0.32385383035702214
5808,50,6,oblique,0.3332508727051633
5809,50,6,oblique,0.3292490502755608
5810,50,7,oblique,0.36159319876803225
5811,50,7,oblique,0.3510774768990028
5812,50,7,oblique,0.3683663551378518
5813,50,7,oblique,0.36224788632632504
5814,50,7,oblique,0.3626843656926492
5815,50,7,oblique,0.335985988651578
5816,50,7,oblique,0.34741846543704286
5817,50,7,oblique,0.37054194042359895
5818,50,7,oblique,0.3540024936040005
5819,50,7,oblique,0.37546906724589185
5820,50,8,oblique,0.3797329902712925
5821,50,8,oblique,0.3817209100496739
5822,50,8,oblique,0.3735607239869768
5823,50,8,oblique,0.3603865377796795
5824,50,8,oblique,0.38380111016366336
5825,50,8,oblique,0.3625194914545648
5826,50,8,oblique,0.3680653362473319
5827,50,8,oblique,0.3745992463945242
5828,50,8,oblique,0.36883409478535883
5829,50,8,oblique,0.3755788333910018
5830,50,9,oblique,0.37872569493046043
5831,50,9,oblique,0.4006132719654203
5832,50,9,oblique,0.3853674082816056
5833,50,9,oblique,0.4059843777645964
5834,50,9,oblique,0.3950020405565944
5835,50,9,oblique,0.40257680982680655
5836,50,9,oblique,0.403172235849936
5837,50,9,oblique,0.3894792869404752
5838,50,9,oblique,0.4154749627831449
5839,50,9,oblique,0.4128626431687927
5840,50,10,oblique,0.43706758989153227
5841,50,10,oblique,0.4137487354741105
5842,50,10,oblique,0.41321769187580587
5843,50,10,oblique,0.42182469516080945
5844,50,10,oblique,0.41658703809908254
5845,50,10,oblique,0.40840061822337714
5846,50,10,oblique,0.43191675849628863
5847,50,10,oblique,0.4427107448711211
5848,50,10,oblique,0.4274742550366132
5849,50,10,oblique,0.38648276586805935
5850,60,2,oblique,0.17489843835669985
5851,60,2,oblique,0.15374937362039534
5852,60,2,oblique,0.17230979204517358
5853,60,2,oblique,0.1594703566976209
5854,60,2,oblique,0.18221156640628508
5855,60,2,oblique,0.15135050681409876
5856,60,2,oblique,0.147020892533656
5857,60,2,oblique,0.16165904559439007
5858,60,2,oblique,0.1526847011985492
5859,60,2,oblique,0.14484789718459146
5860,60,3,oblique,0.20599243870498718
5861,60,3,oblique,0.20646689676546767
5862,60,3,oblique,0.1973457839811069
5863,60,3,oblique,0.1811364619008482
5864,60,3,oblique,0.21693577428676608
5865,60,3,oblique,0.1968934980187061
5866,60,3,oblique,0.2018111210627547
5867,60,3,oblique,0.20092549718351954
5868,60,3,oblique,0.2261422764251664
5869,60,3,oblique,0.2033321660625495
5870,60,4,oblique,0.2339030750669378
5871,60,4,oblique,0.25546869021010954
5872,60,4,oblique,0.24011334024608683
5873,60,4,oblique,0.24422343782430764
5874,60,4,oblique,0.24203841322210368
5875,60,4,oblique,0.24518450906520903
5876,60,4,oblique,0.22914084995498504
5877,60,4,oblique,0.25124060176468405
5878,60,4,oblique,0.23275553434404045
5879,60,4,oblique,0.22040043041936333
5880,60,5,oblique,0.2535598374468789
5881,60,5,oblique,0.2868203629537565
5882,60,5,oblique,0.27682862062154545
5883,60,5,oblique,0.25903349940420456
5884,60,5,oblique,0.26494819810763576
5885,60,5,oblique,0.2744611363799748
5886,60,5,oblique,0.28808864939365886
5887,60,5,oblique,0.2759586846985264
5888,60,5,oblique,0.26830682297479325
5889,60,5,oblique,0.2619107999697245
5890,60,6,oblique,0.30543099222831993
5891,60,6,oblique,0.29365864083233023
5892,60,6,oblique,0.29765100898952446
5893,60,6,oblique,0.298342892885049
5894,60,6,oblique,0.3078723597114622
5895,60,6,oblique,0.3046475593107604
5896,60,6,oblique,0.2886527818025985
5897,60,6,oblique,0.2969451859232708
5898,60,6,oblique,0.3017748309385643
5899,60,6,oblique,0.303668108126078
5900,60,7,oblique,0.3105502303329255
5901,60,7,oblique,0.3204128410612893
5902,60,7,oblique,0.3245922174554072
5903,60,7,oblique,0.3165286594751188
5904,60,7,oblique,0.3048750326668739
5905,60,7,oblique,0.3187946837073846
5906,60,7,oblique,0.31581761574303485
5907,60,7,oblique,0.3272380132696372
5908,60,7,oblique,0.3426891083457129
5909,60,7,oblique,0.3349447802525813
5910,60,8,oblique,0.36907270372831047
5911,60,8,oblique,0.3539043620400842
5912,60,8,oblique,0.3354894635753854
5913,60,8,oblique,0.3394891788593523
5914,60,8,oblique,0.33944111962932516
5915,60,8,oblique,0.343332241914278
5916,60,8,oblique,0.3462911297926567
5917,60,8,oblique,0.3523554681499634
5918,60,8,oblique,0.355817087520493
5919,60,8,oblique,0.35051510126185687
5920,60,9,oblique,0.364660571774464
5921,60,9,oblique,0.3659589314172124
5922,60,9,oblique,0.38258065933327245
5923,60,9,oblique,0.37961416139262766
5924,60,9,oblique,0.3637351353967464
5925,60,9,oblique,0.36505540854076135
5926,60,9,oblique,0.371211035465235
5927,60,9,oblique,0.3932434103647841
5928,60,9,oblique,0.3598553089835664
5929,60,9,oblique,0.3577024728446172
5930,60,10,oblique,0.4016346928790167
5931,60,10,oblique,0.39638451002135006
5932,60,10,oblique,0.39269147655994
5933,60,10,oblique,0.4007602197983525
5934,60,10,oblique,0.37355801061327654
5935,60,10,oblique,0.3848003538848485
5936,60,10,oblique,0.37615532429298526
5937,60,10,oblique,0.3940268298407417
5938,60,10,oblique,0.38354577514997057
5939,60,10,oblique,0.3889564920324869
5940,70,2,oblique,0.16502657147644803
5941,70,2,oblique,0.14163268091279058
5942,70,2,oblique,0.15853638049372196
5943,70,2,oblique,0.14924124145092418
5944,70,2,oblique,0.15114877035316732
5945,70,2,oblique,0.16181200203913265
5946,70,2,oblique,0.1509326234608095
5947,70,2,oblique,0.15686381799359608
5948,70,2,oblique,0.1527816184422589
5949,70,2,oblique,0.14277486032050693
5950,70,3,oblique,0.18733358633888816
5951,70,3,oblique,0.17887964348941165
5952,70,3,oblique,0.17949407587822722
5953,70,3,oblique,0.19412981532491222
5954,70,3,oblique,0.18447654566025648
5955,70,3,oblique,0.19344955564647281
5956,70,3,oblique,0.18065474845127838
5957,70,3,oblique,0.17185942674415194
5958,70,3,oblique,0.17993921957265827
5959,70,3,oblique,0.18466135936141148
5960,70,4,oblique,0.2107658261034433
5961,70,4,oblique,0.2206510355987545
5962,70,4,oblique,0.22283539012381104
5963,70,4,oblique,0.23824913627891772
5964,70,4,oblique,0.2117136481715964
5965,70,4,oblique,0.2491762504093239
5966,70,4,oblique,0.22454937059913896
5967,70,4,oblique,0.20358724943163725
5968,70,4,oblique,0.22085261449130597
5969,70,4,oblique,0.21975283419908742
5970,70,5,oblique,0.26530542435003085
5971,70,5,oblique,0.25584765202530996
5972,70,5,oblique,0.25378773570477736
5973,70,5,oblique,0.2595613097883482
5974,70,5,oblique,0.23706359074346695
5975,70,5,oblique,0.24991383208667384
5976,70,5,oblique,0.2507390408082421
5977,70,5,oblique,0.2428988437441178
5978,70,5,oblique,0.24869728382888096
5979,70,5,oblique,0.24668941415118403
5980,70,6,oblique,0.2871497723831894
5981,70,6,oblique,0.2698713862653118
5982,70,6,oblique,0.27998408745699493
5983,70,6,oblique,0.27999032175273214
5984,70,6,oblique,0.2666001649695232
5985,70,6,oblique,0.2888096331015149
5986,70,6,oblique,0.2622115888361824
5987,70,6,oblique,0.27451570026036104
5988,70,6,oblique,0.2603723143136515
5989,70,6,oblique,0.2858491315851538
5990,70,7,oblique,0.3150967411911784
5991,70,7,oblique,0.30256202677670463
5992,70,7,oblique,0.2968875978478471
5993,70,7,oblique,0.3012432399992173
5994,70,7,oblique,0.3059003381094749
5995,70,7,oblique,0.30675627950700374
5996,70,7,oblique,0.29632708309939737
5997,70,7,oblique,0.30507921949287986
5998,70,7,oblique,0.2930339359863158
5999,70,7,oblique,0.296881768901535
6000,70,8,oblique,0.3282405157006986
6001,70,8,oblique,0.31508899132278906
6002,70,8,oblique,0.3043244290915244
6003,70,8,oblique,0.30932569693994527
6004,70,8,oblique,0.3198274356024685
6005,70,8,oblique,0.3137939148579762
6006,70,8,oblique,0.3240399052713867
6007,70,8,oblique,0.3267002497198076
6008,70,8,oblique,0.3109085470843021
6009,70,8,oblique,0.32027895832447173
6010,70,9,oblique,0.3723625144602357
6011,70,9,oblique,0.34454411257701273
6012,70,9,oblique,0.344433037656434
6013,70,9,oblique,0.3508610603321371
6014,70,9,oblique,0.3244629484166841
6015,70,9,oblique,0.34138796680773625
6016,70,9,oblique,0.3557976029477333
6017,70,9,oblique,0.3544816397698589
6018,70,9,oblique,0.34150110793778865
6019,70,9,oblique,0.3359625036199149
6020,70,10,oblique,0.3652429303030889
6021,70,10,oblique,0.3622268421143867
6022,70,10,oblique,0.3555522063261635
6023,70,10,oblique,0.37023045050665376
6024,70,10,oblique,0.3612338760242091
6025,70,10,oblique,0.3631491506615759
6026,70,10,oblique,0.37836525243413943
6027,70,10,oblique,0.366101431892307
6028,70,10,oblique,0.35416841999224735
6029,70,10,oblique,0.35276841233542083
6030,80,2,oblique,0.12781469068125242
6031,80,2,oblique,0.14167807259591356
6032,80,2,oblique,0.13456246474635508
6033,80,2,oblique,0.1345735706025355
6034,80,2,oblique,0.13730930766411548
6035,80,2,oblique,0.13932171747154526
6036,80,2,oblique,0.1293970454907626
6037,80,2,oblique,0.13966823568554912
6038,80,2,oblique,0.12940662454493607
6039,80,2,oblique,0.1427462604829681
6040,80,3,oblique,0.16870972080756624
6041,80,3,oblique,0.16875506485830732
6042,80,3,oblique,0.18140033396432045
6043,80,3,oblique,0.17947369344115932
6044,80,3,oblique,0.1587465374780092
6045,80,3,oblique,0.18913533508115352
6046,80,3,oblique,0.17870065584122596
6047,80,3,oblique,0.17755503975808787
6048,80,3,oblique,0.17683643422055684
6049,80,3,oblique,0.17473896396653005
6050,80,4,oblique,0.21734820236223876
6051,80,4,oblique,0.20279000594384602
6052,80,4,oblique,0.20744402408324886
6053,80,4,oblique,0.20970327264930505
6054,80,4,oblique,0.2151194663204162
6055,80,4,oblique,0.21594062140839337
6056,80,4,oblique,0.20075987223424221
6057,80,4,oblique,0.2185527890117101
6058,80,4,oblique,0.20444864742182484
6059,80,4,oblique,0.1930646457698703
6060,80,5,oblique,0.22304290579934832
6061,80,5,oblique,0.23914139641091778
6062,80,5,oblique,0.23763423320808008
6063,80,5,oblique,0.23472521755865555
6064,80,5,oblique,0.2463822449422958
6065,80,5,oblique,0.24096735766387528
6066,80,5,oblique,0.23403231734626795
6067,80,5,oblique,0.2410728996467927
6068,80,5,oblique,0.21881148694656552
6069,80,5,oblique,0.22728460379253174
6070,80,6,oblique,0.26135214584571015
6071,80,6,oblique,0.26618148566853306
6072,80,6,oblique,0.28028701223514324
6073,80,6,oblique,0.26280111299940173
6074,80,6,oblique,0.25152128155281284
6075,80,6,oblique,0.25392990534035376
6076,80,6,oblique,0.25747955883083623
6077,80,6,oblique,0.2597426597513189
6078,80,6,oblique,0.24789985135356102
6079,80,6,oblique,0.25768123850062585
6080,80,7,oblique,0.2724921787836518
6081,80,7,oblique,0.2907398078762643
6082,80,7,oblique,0.279707263880141
6083,80,7,oblique,0.2704355349901334
6084,80,7,oblique,0.27106106840437755
6085,80,7,oblique,0.3051517852374004
6086,80,7,oblique,0.2741976282994465
6087,80,7,oblique,0.2797863071915022
6088,80,7,oblique,0.2814360425250779
6089,80,7,oblique,0.28591148237450015
6090,80,8,oblique,0.2919785363485116
6091,80,8,oblique,0.30680108405239714
6092,80,8,oblique,0.3142171113288056
6093,80,8,oblique,0.2998357794410328
6094,80,8,oblique,0.3063562764181954
6095,80,8,oblique,0.31612819622042465
6096,80,8,oblique,0.31908448497569164
6097,80,8,oblique,0.30554142395614464
6098,80,8,oblique,0.30143459152191354
6099,80,8,oblique,0.31535383140323414
6100,80,9,oblique,0.32979275444030903
6101,80,9,oblique,0.3027032954192329
6102,80,9,oblique,0.3313562770411066
6103,80,9,oblique,0.3197231642110931
6104,80,9,oblique,0.3237992085739955
6105,80,9,oblique,0.32976782257734294
6106,80,9,oblique,0.3304731583697915
6107,80,9,oblique,0.3175457611094786
6108,80,9,oblique,0.3379122126523545
6109,80,9,oblique,0.3140709698763332
6110,80,10,oblique,0.33899113412541776
6111,80,10,oblique,0.3403120756556708
6112,80,10,oblique,0.34079749148185795
6113,80,10,oblique,0.34240186946643136
6114,80,10,oblique,0.3405142408098488
6115,80,10,oblique,0.3318961686899029
6116,80,10,oblique,0.3482089679117388
6117,80,10,oblique,0.3328335601789113
6118,80,10,oblique,0.3499971127099515
6119,80,10,oblique,0.3481261448148256
6120,90,2,oblique,0.11873211947525356
6121,90,2,oblique,0.12225775515182556
6122,90,2,oblique,0.14468077676045038
6123,90,2,oblique,0.1385838582766163
6124,90,2,oblique,0.13001049687900706
6125,90,2,oblique,0.12936542243235177
6126,90,2,oblique,0.1232085921175855
6127,90,2,oblique,0.12966988698371743
6128,90,2,oblique,0.125647982704279
6129,90,2,oblique,0.12323504022943099
6130,90,3,oblique,0.16379245686826938
6131,90,3,oblique,0.15642159284172172
6132,90,3,oblique,0.1692436384581353
6133,90,3,oblique,0.16637714156422878
6134,90,3,oblique,0.16189739878978968
6135,90,3,oblique,0.17117131192676238
6136,90,3,oblique,0.17307265368930386
